game_id,game_date_est,home_team_id,visitor_team_id,season,pts_home,fg_pct_home,ft_pct_home,fg3_pct_home,ast_home,reb_home,pts_away,fg_pct_away,ft_pct_away,fg3_pct_away,ast_away,reb_away,home_team_wins
21801141,2019-03-30,1610612752,1610612748,2018,92.0,0.403,0.84,0.237,20.0,42.0,100.0,0.433,0.765,0.281,26.0,51.0,0
21801142,2019-03-30,1610612741,1610612761,2018,101.0,0.423,0.625,0.3,21.0,53.0,124.0,0.517,0.778,0.474,35.0,47.0,0
21801143,2019-03-30,1610612750,1610612755,2018,109.0,0.453,0.8,0.423,23.0,36.0,118.0,0.468,0.7140000000000001,0.484,32.0,55.0,0
21801144,2019-03-30,1610612756,1610612763,2018,115.0,0.531,0.7390000000000001,0.429,27.0,40.0,120.0,0.461,0.75,0.32,24.0,44.0,0
21801130,2019-03-29,1610612738,1610612754,2018,114.0,0.512,0.765,0.481,27.0,43.0,112.0,0.467,0.696,0.444,27.0,41.0,1
21801131,2019-03-29,1610612737,1610612757,2018,98.0,0.404,0.929,0.237,20.0,41.0,118.0,0.469,0.8640000000000001,0.281,19.0,55.0,0
21801132,2019-03-29,1610612750,1610612744,2018,131.0,0.4370000000000001,0.794,0.368,25.0,59.0,130.0,0.469,0.7140000000000001,0.45,27.0,45.0,1
21801133,2019-03-29,1610612760,1610612743,2018,105.0,0.489,0.688,0.29600000000000004,19.0,35.0,115.0,0.565,0.833,0.424,30.0,39.0,0
21801134,2019-03-29,1610612762,1610612764,2018,128.0,0.552,1.0,0.438,26.0,44.0,124.0,0.49,0.591,0.405,32.0,42.0,1
21801135,2019-03-29,1610612747,1610612766,2018,129.0,0.56,0.75,0.474,34.0,44.0,115.0,0.477,0.941,0.385,26.0,37.0,1
21801122,2019-03-28,1610612765,1610612753,2018,115.0,0.535,0.5,0.486,25.0,43.0,98.0,0.394,0.8,0.258,21.0,43.0,1
21801123,2019-03-28,1610612755,1610612751,2018,123.0,0.5,0.75,0.48,27.0,45.0,110.0,0.444,0.655,0.344,25.0,45.0,1
21801124,2019-03-28,1610612748,1610612742,2018,105.0,0.438,0.741,0.233,24.0,55.0,99.0,0.391,0.647,0.34,26.0,50.0,1
21801125,2019-03-28,1610612752,1610612761,2018,92.0,0.365,0.75,0.231,16.0,54.0,117.0,0.449,0.773,0.426,32.0,44.0,0
21801126,2019-03-28,1610612745,1610612743,2018,112.0,0.46,0.85,0.375,22.0,46.0,85.0,0.369,0.95,0.16699999999999998,22.0,38.0,1
21801127,2019-03-28,1610612749,1610612746,2018,128.0,0.523,0.815,0.4320000000000001,25.0,47.0,118.0,0.457,0.773,0.515,26.0,46.0,1
21801128,2019-03-28,1610612740,1610612758,2018,121.0,0.505,1.0,0.321,27.0,45.0,118.0,0.495,0.875,0.435,28.0,44.0,1
21801129,2019-03-28,1610612759,1610612739,2018,116.0,0.529,0.706,0.424,27.0,33.0,110.0,0.489,0.8,0.414,18.0,49.0,1
21801117,2019-03-27,1610612741,1610612757,2018,98.0,0.429,0.789,0.217,22.0,44.0,118.0,0.518,0.84,0.344,30.0,45.0,0
21801118,2019-03-27,1610612763,1610612744,2018,103.0,0.39,0.7140000000000001,0.32299999999999995,22.0,51.0,118.0,0.536,0.867,0.484,30.0,46.0,0
21801119,2019-03-27,1610612760,1610612754,2018,107.0,0.446,0.632,0.361,29.0,44.0,99.0,0.435,0.545,0.419,26.0,45.0,1
21801120,2019-03-27,1610612756,1610612764,2018,121.0,0.494,0.8079999999999999,0.378,22.0,48.0,124.0,0.478,0.674,0.36,18.0,52.0,0
21801121,2019-03-27,1610612762,1610612747,2018,115.0,0.494,0.639,0.313,33.0,54.0,100.0,0.381,0.708,0.333,21.0,40.0,1
21801107,2019-03-26,1610612766,1610612759,2018,125.0,0.46,0.7140000000000001,0.31,30.0,45.0,116.0,0.407,0.7140000000000001,0.333,24.0,60.0,1
21801108,2019-03-26,1610612739,1610612738,2018,106.0,0.488,0.76,0.321,24.0,36.0,116.0,0.505,0.737,0.4,23.0,46.0,0
21801109,2019-03-26,1610612748,1610612753,2018,99.0,0.419,0.81,0.303,25.0,39.0,104.0,0.416,0.696,0.333,27.0,55.0,0
21801110,2019-03-26,1610612761,1610612741,2018,112.0,0.488,1.0,0.429,28.0,39.0,103.0,0.453,0.85,0.348,20.0,45.0,1
21801111,2019-03-26,1610612749,1610612745,2018,108.0,0.447,0.769,0.412,24.0,60.0,94.0,0.364,0.857,0.308,17.0,46.0,1
21801112,2019-03-26,1610612750,1610612746,2018,111.0,0.436,0.606,0.333,22.0,43.0,122.0,0.541,1.0,0.5,30.0,51.0,0
21801113,2019-03-26,1610612740,1610612737,2018,120.0,0.47,0.75,0.353,28.0,45.0,130.0,0.454,0.885,0.373,30.0,41.0,0
21801114,2019-03-26,1610612742,1610612758,2018,121.0,0.506,0.875,0.333,27.0,38.0,125.0,0.506,0.8440000000000001,0.435,27.0,37.0,0
21801115,2019-03-26,1610612743,1610612765,2018,95.0,0.425,0.7,0.259,22.0,56.0,92.0,0.353,0.6920000000000001,0.262,19.0,56.0,1
21801116,2019-03-26,1610612747,1610612764,2018,124.0,0.539,0.7390000000000001,0.333,37.0,52.0,106.0,0.433,0.815,0.188,21.0,39.0,1
21801103,2019-03-25,1610612753,1610612755,2018,119.0,0.517,0.7829999999999999,0.379,28.0,44.0,98.0,0.493,0.769,0.261,20.0,39.0,1
21801104,2019-03-25,1610612763,1610612760,2018,115.0,0.449,0.774,0.333,31.0,57.0,103.0,0.4,0.75,0.333,17.0,41.0,1
21801105,2019-03-25,1610612762,1610612756,2018,125.0,0.5579999999999999,0.826,0.476,31.0,43.0,92.0,0.408,0.821,0.304,12.0,36.0,1
21801106,2019-03-25,1610612757,1610612751,2018,148.0,0.438,0.778,0.311,35.0,55.0,144.0,0.476,0.705,0.35700000000000004,25.0,59.0,1
21801095,2019-03-24,1610612752,1610612746,2018,113.0,0.477,0.88,0.273,22.0,44.0,124.0,0.442,0.892,0.429,24.0,42.0,0
21801096,2019-03-24,1610612749,1610612739,2018,127.0,0.552,0.762,0.366,26.0,45.0,105.0,0.4270000000000001,0.706,0.268,23.0,45.0,1
21801097,2019-03-24,1610612754,1610612743,2018,124.0,0.56,0.8240000000000001,0.444,34.0,49.0,88.0,0.355,0.938,0.241,21.0,41.0,1
21801098,2019-03-24,1610612761,1610612766,2018,114.0,0.584,1.0,0.423,29.0,35.0,115.0,0.441,0.882,0.439,32.0,39.0,0
21801099,2019-03-24,1610612740,1610612745,2018,90.0,0.413,0.7,0.25,26.0,44.0,113.0,0.488,0.889,0.429,24.0,50.0,0
21801100,2019-03-24,1610612738,1610612759,2018,96.0,0.404,0.813,0.2,23.0,45.0,115.0,0.51,0.875,0.333,32.0,51.0,0
21801101,2019-03-24,1610612744,1610612765,2018,121.0,0.622,0.8420000000000001,0.52,31.0,37.0,114.0,0.464,0.96,0.387,25.0,29.0,1
21801102,2019-03-24,1610612747,1610612758,2018,111.0,0.459,0.833,0.325,29.0,56.0,106.0,0.375,0.609,0.424,27.0,50.0,1
21801087,2019-03-23,1610612766,1610612738,2018,124.0,0.442,0.7859999999999999,0.474,26.0,53.0,117.0,0.473,0.667,0.442,31.0,42.0,1
21801089,2019-03-23,1610612764,1610612748,2018,108.0,0.4270000000000001,0.7390000000000001,0.3,25.0,53.0,113.0,0.5,0.684,0.308,29.0,44.0,0
21801088,2019-03-23,1610612737,1610612755,2018,129.0,0.462,0.762,0.319,28.0,49.0,127.0,0.462,0.846,0.435,21.0,52.0,1
21801090,2019-03-23,1610612741,1610612762,2018,83.0,0.359,0.75,0.125,16.0,45.0,114.0,0.484,0.733,0.344,27.0,58.0,0
21801091,2019-03-23,1610612763,1610612750,2018,99.0,0.375,0.773,0.303,22.0,47.0,112.0,0.482,0.952,0.462,25.0,49.0,0
21801092,2019-03-23,1610612744,1610612742,2018,91.0,0.4,0.7140000000000001,0.133,22.0,36.0,126.0,0.53,0.773,0.429,33.0,49.0,0
21801093,2019-03-23,1610612757,1610612765,2018,117.0,0.544,0.741,0.423,22.0,42.0,112.0,0.5,1.0,0.412,24.0,29.0,1
21801094,2019-03-23,1610612758,1610612756,2018,112.0,0.424,0.773,0.447,25.0,51.0,103.0,0.409,0.846,0.265,25.0,43.0,1
21801080,2019-03-22,1610612753,1610612763,2018,123.0,0.473,0.778,0.359,30.0,44.0,119.0,0.505,0.476,0.395,28.0,52.0,1
21801081,2019-03-22,1610612739,1610612746,2018,108.0,0.478,0.769,0.387,14.0,41.0,110.0,0.512,0.87,0.231,24.0,43.0,0
21801082,2019-03-22,1610612752,1610612743,2018,93.0,0.378,0.762,0.281,20.0,45.0,111.0,0.417,0.8420000000000001,0.395,24.0,62.0,0
21801083,2019-03-22,1610612761,1610612760,2018,109.0,0.5,0.857,0.52,20.0,46.0,116.0,0.447,0.857,0.465,30.0,39.0,0
21801084,2019-03-22,1610612745,1610612759,2018,111.0,0.419,0.7809999999999999,0.378,12.0,48.0,105.0,0.456,0.941,0.292,27.0,48.0,1
21801085,2019-03-22,1610612749,1610612748,2018,116.0,0.506,0.65,0.5,33.0,52.0,87.0,0.376,0.522,0.297,20.0,40.0,1
21801086,2019-03-22,1610612747,1610612751,2018,106.0,0.385,0.7190000000000001,0.25,21.0,59.0,111.0,0.402,0.75,0.381,21.0,47.0,0
21801074,2019-03-21,1610612766,1610612750,2018,113.0,0.43,0.75,0.31,26.0,55.0,106.0,0.443,0.621,0.35700000000000004,23.0,49.0,1
21801075,2019-03-21,1610612764,1610612743,2018,108.0,0.506,0.952,0.28600000000000003,25.0,38.0,113.0,0.529,0.636,0.467,30.0,40.0,0
21801076,2019-03-21,1610612737,1610612762,2018,117.0,0.471,0.696,0.475,26.0,43.0,114.0,0.457,0.6920000000000001,0.313,25.0,49.0,1
21801077,2019-03-21,1610612756,1610612765,2018,98.0,0.479,0.8079999999999999,0.269,22.0,35.0,118.0,0.422,0.735,0.405,23.0,46.0,0
21801078,2019-03-21,1610612758,1610612742,2018,116.0,0.471,0.75,0.371,24.0,58.0,100.0,0.391,0.696,0.3,23.0,43.0,1
21801079,2019-03-21,1610612744,1610612754,2018,112.0,0.494,0.688,0.361,32.0,50.0,89.0,0.385,0.765,0.261,17.0,47.0,1
21801065,2019-03-20,1610612739,1610612749,2018,107.0,0.419,0.75,0.282,18.0,54.0,102.0,0.396,0.81,0.406,24.0,51.0,1
21801066,2019-03-20,1610612753,1610612740,2018,119.0,0.451,0.857,0.395,28.0,65.0,96.0,0.373,0.769,0.294,24.0,49.0,1
21801067,2019-03-20,1610612755,1610612738,2018,118.0,0.378,0.907,0.333,23.0,54.0,115.0,0.469,0.813,0.375,22.0,46.0,1
21801068,2019-03-20,1610612752,1610612762,2018,116.0,0.523,0.619,0.419,23.0,40.0,137.0,0.565,0.84,0.476,38.0,40.0,0
21801069,2019-03-20,1610612741,1610612764,2018,126.0,0.472,0.8240000000000001,0.522,29.0,48.0,120.0,0.473,0.7829999999999999,0.333,25.0,50.0,1
21801070,2019-03-20,1610612763,1610612745,2018,126.0,0.461,0.795,0.35100000000000003,20.0,51.0,125.0,0.447,1.0,0.438,19.0,39.0,1
21801071,2019-03-20,1610612759,1610612748,2018,105.0,0.4320000000000001,0.7140000000000001,0.412,30.0,46.0,110.0,0.465,0.778,0.457,23.0,48.0,0
21801072,2019-03-20,1610612760,1610612761,2018,114.0,0.417,0.517,0.302,22.0,48.0,123.0,0.517,0.905,0.389,30.0,52.0,0
21801073,2019-03-20,1610612757,1610612742,2018,126.0,0.495,0.8,0.444,23.0,48.0,118.0,0.494,0.88,0.333,20.0,35.0,1
21801059,2019-03-19,1610612766,1610612755,2018,114.0,0.434,0.75,0.257,16.0,46.0,118.0,0.5,0.75,0.344,29.0,44.0,0
21801060,2019-03-19,1610612737,1610612745,2018,105.0,0.464,0.8,0.375,30.0,45.0,121.0,0.513,0.733,0.404,28.0,37.0,0
21801061,2019-03-19,1610612749,1610612747,2018,115.0,0.461,0.667,0.319,25.0,54.0,101.0,0.384,0.826,0.3720000000000001,20.0,42.0,1
21801062,2019-03-19,1610612750,1610612744,2018,107.0,0.404,0.813,0.25,25.0,52.0,117.0,0.484,0.7140000000000001,0.452,39.0,46.0,0
21801063,2019-03-19,1610612758,1610612751,2018,121.0,0.516,0.7,0.36,25.0,46.0,123.0,0.5,0.7390000000000001,0.343,28.0,41.0,0
21801064,2019-03-19,1610612746,1610612754,2018,115.0,0.483,0.7040000000000001,0.294,28.0,39.0,109.0,0.517,0.706,0.333,30.0,46.0,1
21801050,2019-03-18,1610612739,1610612765,2018,126.0,0.5820000000000001,0.852,0.5,22.0,36.0,119.0,0.447,0.81,0.409,24.0,47.0,1
21801051,2019-03-18,1610612764,1610612762,2018,95.0,0.42,0.8640000000000001,0.29600000000000004,20.0,34.0,116.0,0.5379999999999999,0.667,0.378,35.0,41.0,0
21801052,2019-03-18,1610612738,1610612743,2018,105.0,0.419,0.789,0.308,24.0,37.0,114.0,0.489,0.8,0.359,29.0,51.0,0
21801053,2019-03-18,1610612761,1610612752,2018,128.0,0.557,0.591,0.425,36.0,50.0,92.0,0.329,0.875,0.229,16.0,36.0,1
21801054,2019-03-18,1610612760,1610612748,2018,107.0,0.4370000000000001,0.778,0.27,21.0,49.0,116.0,0.474,0.938,0.31,30.0,44.0,0
21801055,2019-03-18,1610612759,1610612744,2018,111.0,0.466,0.8640000000000001,0.385,20.0,46.0,105.0,0.466,0.833,0.333,27.0,43.0,1
21801056,2019-03-18,1610612742,1610612740,2018,125.0,0.438,0.828,0.257,27.0,50.0,129.0,0.471,0.8640000000000001,0.308,34.0,55.0,0
21801057,2019-03-18,1610612756,1610612741,2018,101.0,0.464,0.615,0.269,24.0,38.0,116.0,0.517,0.833,0.25,21.0,49.0,0
21801058,2019-03-18,1610612757,1610612754,2018,106.0,0.468,0.905,0.406,24.0,38.0,98.0,0.422,0.818,0.417,25.0,39.0,1
21801042,2019-03-17,1610612752,1610612747,2018,124.0,0.579,0.828,0.462,24.0,45.0,123.0,0.485,0.7859999999999999,0.259,26.0,35.0,1
21801045,2019-03-17,1610612748,1610612766,2018,93.0,0.395,0.632,0.394,25.0,55.0,75.0,0.313,0.889,0.194,11.0,44.0,1
21801043,2019-03-17,1610612749,1610612755,2018,125.0,0.453,0.821,0.32,25.0,45.0,130.0,0.47,0.7,0.469,26.0,54.0,0
21801044,2019-03-17,1610612765,1610612761,2018,110.0,0.47,0.889,0.29600000000000004,23.0,44.0,107.0,0.476,0.7859999999999999,0.5,25.0,38.0,1
21801046,2019-03-17,1610612753,1610612737,2018,101.0,0.388,0.7879999999999999,0.243,21.0,55.0,91.0,0.418,0.7,0.229,20.0,50.0,1
21801047,2019-03-17,1610612758,1610612741,2018,129.0,0.524,0.813,0.348,28.0,48.0,102.0,0.443,0.667,0.385,20.0,39.0,1
21801048,2019-03-17,1610612745,1610612750,2018,117.0,0.457,0.7140000000000001,0.42,29.0,44.0,102.0,0.413,0.696,0.313,22.0,52.0,1
21801049,2019-03-17,1610612746,1610612751,2018,119.0,0.433,0.821,0.387,26.0,54.0,116.0,0.42,0.72,0.368,26.0,51.0,1
21801034,2019-03-16,1610612738,1610612737,2018,129.0,0.473,0.757,0.361,30.0,46.0,120.0,0.43,0.792,0.375,27.0,50.0,1
21801035,2019-03-16,1610612764,1610612763,2018,135.0,0.506,0.8370000000000001,0.486,26.0,45.0,128.0,0.5329999999999999,0.769,0.364,35.0,40.0,1
21801036,2019-03-16,1610612740,1610612756,2018,136.0,0.461,0.659,0.5,34.0,57.0,138.0,0.51,0.75,0.31,31.0,48.0,0
21801037,2019-03-16,1610612742,1610612739,2018,121.0,0.517,0.813,0.471,32.0,40.0,116.0,0.465,0.955,0.395,20.0,33.0,1
21801038,2019-03-16,1610612760,1610612744,2018,88.0,0.32299999999999995,0.565,0.317,18.0,52.0,110.0,0.47,0.773,0.429,25.0,53.0,0
21801039,2019-03-16,1610612759,1610612757,2018,108.0,0.468,0.867,0.471,17.0,44.0,103.0,0.416,0.857,0.25,23.0,51.0,1
21801040,2019-03-16,1610612743,1610612754,2018,102.0,0.476,0.65,0.289,27.0,39.0,100.0,0.453,0.703,0.25,20.0,41.0,1
21801041,2019-03-16,1610612762,1610612751,2018,114.0,0.429,0.742,0.361,24.0,65.0,98.0,0.34700000000000003,0.909,0.333,20.0,44.0,1
21801026,2019-03-15,1610612765,1610612747,2018,111.0,0.43,0.625,0.436,26.0,50.0,97.0,0.419,0.731,0.24,24.0,47.0,1
21801027,2019-03-15,1610612755,1610612758,2018,123.0,0.505,0.889,0.292,28.0,49.0,114.0,0.457,0.792,0.333,23.0,40.0,1
21801028,2019-03-15,1610612764,1610612766,2018,110.0,0.488,0.789,0.382,25.0,45.0,116.0,0.455,0.833,0.452,18.0,46.0,0
21801029,2019-03-15,1610612748,1610612749,2018,98.0,0.409,0.56,0.364,21.0,45.0,113.0,0.477,0.708,0.364,29.0,52.0,0
21801030,2019-03-15,1610612745,1610612756,2018,108.0,0.434,0.758,0.275,18.0,42.0,102.0,0.4270000000000001,0.76,0.269,22.0,49.0,1
21801031,2019-03-15,1610612740,1610612757,2018,110.0,0.479,0.48,0.267,31.0,45.0,122.0,0.448,0.813,0.37,26.0,54.0,0
21801032,2019-03-15,1610612759,1610612752,2018,109.0,0.534,0.8,0.333,31.0,45.0,83.0,0.407,0.556,0.4,21.0,41.0,1
21801033,2019-03-15,1610612746,1610612741,2018,128.0,0.444,0.857,0.5,28.0,43.0,121.0,0.525,0.7879999999999999,0.524,24.0,44.0,1
21801020,2019-03-14,1610612754,1610612760,2018,108.0,0.451,0.8440000000000001,0.318,24.0,39.0,106.0,0.442,0.8,0.467,24.0,44.0,1
21801021,2019-03-14,1610612753,1610612739,2018,120.0,0.484,0.762,0.452,31.0,50.0,91.0,0.407,0.933,0.226,13.0,43.0,1
21801022,2019-03-14,1610612738,1610612758,2018,126.0,0.505,0.731,0.321,32.0,52.0,120.0,0.505,0.565,0.324,31.0,47.0,1
21801023,2019-03-14,1610612761,1610612747,2018,111.0,0.396,0.7929999999999999,0.39,21.0,52.0,98.0,0.447,0.625,0.226,24.0,46.0,1
21801024,2019-03-14,1610612762,1610612750,2018,120.0,0.494,0.7040000000000001,0.342,30.0,49.0,100.0,0.462,0.733,0.208,27.0,38.0,1
21801025,2019-03-14,1610612743,1610612742,2018,100.0,0.481,0.8240000000000001,0.276,27.0,44.0,99.0,0.425,0.765,0.324,22.0,40.0,1
21801015,2019-03-13,1610612764,1610612753,2018,100.0,0.467,0.667,0.29600000000000004,20.0,46.0,90.0,0.389,0.889,0.364,26.0,48.0,1
21801017,2019-03-13,1610612760,1610612751,2018,108.0,0.4270000000000001,0.789,0.393,21.0,51.0,96.0,0.417,0.684,0.371,19.0,43.0,1
21801014,2019-03-13,1610612748,1610612765,2018,108.0,0.464,0.792,0.393,22.0,51.0,74.0,0.35100000000000003,0.667,0.21600000000000005,20.0,37.0,1
21801016,2019-03-13,1610612737,1610612763,2018,132.0,0.505,0.7859999999999999,0.378,35.0,51.0,111.0,0.4270000000000001,0.8079999999999999,0.35,28.0,35.0,1
21801018,2019-03-13,1610612745,1610612744,2018,104.0,0.474,0.826,0.268,18.0,31.0,106.0,0.494,1.0,0.375,28.0,44.0,0
21801019,2019-03-13,1610612756,1610612762,2018,97.0,0.439,0.7829999999999999,0.368,21.0,35.0,114.0,0.467,0.72,0.364,30.0,52.0,0
21801007,2019-03-12,1610612754,1610612752,2018,103.0,0.435,0.7240000000000001,0.28600000000000003,26.0,42.0,98.0,0.438,0.833,0.464,22.0,48.0,1
21801008,2019-03-12,1610612755,1610612739,2018,106.0,0.494,0.8240000000000001,0.348,25.0,60.0,99.0,0.396,0.75,0.342,14.0,37.0,1
21801009,2019-03-12,1610612741,1610612747,2018,107.0,0.462,1.0,0.407,23.0,44.0,123.0,0.547,0.8,0.394,23.0,41.0,0
21801010,2019-03-12,1610612740,1610612749,2018,113.0,0.43,0.688,0.213,27.0,50.0,130.0,0.495,0.857,0.278,27.0,52.0,0
21801011,2019-03-12,1610612742,1610612759,2018,105.0,0.463,0.5770000000000001,0.359,22.0,38.0,112.0,0.524,1.0,0.364,26.0,38.0,0
21801012,2019-03-12,1610612743,1610612750,2018,133.0,0.6,0.867,0.6,40.0,36.0,107.0,0.461,1.0,0.3670000000000001,24.0,35.0,1
21801013,2019-03-12,1610612746,1610612757,2018,104.0,0.4,0.7040000000000001,0.6,21.0,51.0,125.0,0.49,0.731,0.387,27.0,50.0,0
21801001,2019-03-11,1610612739,1610612761,2018,126.0,0.468,0.952,0.439,27.0,51.0,101.0,0.476,0.588,0.282,20.0,43.0,1
21801002,2019-03-11,1610612764,1610612758,2018,121.0,0.465,0.818,0.378,29.0,47.0,115.0,0.451,0.75,0.333,28.0,47.0,1
21801003,2019-03-11,1610612751,1610612765,2018,103.0,0.494,0.636,0.355,21.0,53.0,75.0,0.278,0.813,0.235,16.0,49.0,1
21801004,2019-03-11,1610612745,1610612766,2018,118.0,0.418,0.926,0.395,25.0,55.0,106.0,0.4270000000000001,0.933,0.39,23.0,39.0,1
21801005,2019-03-11,1610612762,1610612760,2018,89.0,0.364,0.706,0.302,22.0,48.0,98.0,0.456,0.7040000000000001,0.318,18.0,48.0,0
21801006,2019-03-11,1610612746,1610612738,2018,140.0,0.616,0.84,0.464,29.0,47.0,115.0,0.484,0.684,0.389,26.0,29.0,1
21800992,2019-03-10,1610612765,1610612741,2018,131.0,0.5379999999999999,0.636,0.5429999999999999,34.0,44.0,108.0,0.5,0.654,0.5,18.0,37.0,1
21800993,2019-03-10,1610612748,1610612761,2018,104.0,0.457,0.5710000000000001,0.29600000000000004,27.0,36.0,125.0,0.568,0.769,0.525,32.0,44.0,0
21800994,2019-03-10,1610612755,1610612754,2018,106.0,0.4370000000000001,0.767,0.304,24.0,52.0,89.0,0.373,0.595,0.313,18.0,44.0,1
21800995,2019-03-10,1610612737,1610612740,2018,128.0,0.49,0.833,0.459,30.0,56.0,116.0,0.446,1.0,0.439,29.0,42.0,1
21800996,2019-03-10,1610612763,1610612753,2018,105.0,0.415,0.903,0.29,23.0,45.0,97.0,0.35600000000000004,0.852,0.316,23.0,53.0,1
21800997,2019-03-10,1610612742,1610612745,2018,93.0,0.413,0.815,0.281,24.0,51.0,94.0,0.364,0.636,0.308,18.0,41.0,0
21800998,2019-03-10,1610612750,1610612752,2018,103.0,0.447,0.769,0.3,22.0,40.0,92.0,0.43,0.5710000000000001,0.4,20.0,43.0,1
21800999,2019-03-10,1610612759,1610612749,2018,121.0,0.49,0.733,0.414,24.0,46.0,114.0,0.471,0.72,0.389,22.0,45.0,1
21801000,2019-03-10,1610612744,1610612756,2018,111.0,0.442,0.773,0.233,34.0,49.0,115.0,0.488,0.778,0.4,26.0,48.0,0
21800986,2019-03-09,1610612752,1610612758,2018,94.0,0.3720000000000001,0.667,0.28600000000000003,16.0,58.0,102.0,0.379,0.818,0.333,16.0,53.0,0
21800987,2019-03-09,1610612737,1610612751,2018,112.0,0.371,0.813,0.195,22.0,57.0,114.0,0.384,0.611,0.341,21.0,54.0,0
21800988,2019-03-09,1610612750,1610612764,2018,135.0,0.447,0.875,0.333,25.0,55.0,130.0,0.48,0.75,0.364,31.0,50.0,1
21800989,2019-03-09,1610612747,1610612738,2018,107.0,0.484,0.778,0.185,28.0,43.0,120.0,0.516,0.7140000000000001,0.368,32.0,43.0,0
21800990,2019-03-09,1610612749,1610612766,2018,131.0,0.489,0.867,0.386,27.0,55.0,114.0,0.473,0.7859999999999999,0.385,25.0,35.0,1
21800991,2019-03-09,1610612757,1610612756,2018,127.0,0.5,0.778,0.448,19.0,52.0,120.0,0.417,0.862,0.333,27.0,43.0,1
21800977,2019-03-08,1610612766,1610612764,2018,112.0,0.417,0.9,0.341,24.0,52.0,111.0,0.465,0.846,0.333,28.0,46.0,1
21800978,2019-03-08,1610612753,1610612742,2018,111.0,0.483,0.722,0.483,26.0,48.0,106.0,0.472,0.75,0.294,22.0,42.0,1
21800979,2019-03-08,1610612748,1610612739,2018,126.0,0.57,0.727,0.48,31.0,45.0,110.0,0.481,0.813,0.442,28.0,28.0,1
21800980,2019-03-08,1610612741,1610612765,2018,104.0,0.512,0.652,0.294,20.0,35.0,112.0,0.542,0.619,0.333,23.0,41.0,0
21800981,2019-03-08,1610612745,1610612755,2018,107.0,0.494,0.667,0.317,22.0,43.0,91.0,0.368,0.7829999999999999,0.115,20.0,59.0,1
21800982,2019-03-08,1610612763,1610612762,2018,114.0,0.511,0.867,0.409,31.0,43.0,104.0,0.4270000000000001,0.667,0.375,21.0,41.0,1
21800983,2019-03-08,1610612740,1610612761,2018,104.0,0.41,0.615,0.256,28.0,51.0,127.0,0.535,0.889,0.35100000000000003,31.0,51.0,0
21800984,2019-03-08,1610612744,1610612743,2018,122.0,0.536,0.667,0.514,32.0,43.0,105.0,0.379,0.7709999999999999,0.364,21.0,46.0,1
21800985,2019-03-08,1610612746,1610612760,2018,118.0,0.453,0.674,0.36,20.0,53.0,110.0,0.402,0.654,0.25,20.0,52.0,1
21800975,2019-03-07,1610612749,1610612754,2018,117.0,0.5,0.81,0.4,21.0,52.0,98.0,0.389,0.7,0.378,26.0,40.0,1
21800976,2019-03-07,1610612757,1610612760,2018,121.0,0.394,0.809,0.22,14.0,51.0,129.0,0.457,0.7809999999999999,0.29600000000000004,14.0,58.0,0
21800965,2019-03-06,1610612766,1610612748,2018,84.0,0.366,0.667,0.389,22.0,40.0,91.0,0.422,0.545,0.34600000000000003,19.0,51.0,0
21800966,2019-03-06,1610612765,1610612750,2018,131.0,0.5379999999999999,0.773,0.424,29.0,42.0,114.0,0.488,0.952,0.444,25.0,37.0,1
21800967,2019-03-06,1610612764,1610612742,2018,132.0,0.5379999999999999,0.8,0.364,30.0,49.0,123.0,0.484,0.643,0.366,27.0,39.0,1
21800968,2019-03-06,1610612737,1610612759,2018,104.0,0.391,0.792,0.302,21.0,47.0,111.0,0.494,0.722,0.303,27.0,49.0,0
21800969,2019-03-06,1610612751,1610612739,2018,113.0,0.473,0.5770000000000001,0.364,21.0,50.0,107.0,0.402,0.7240000000000001,0.421,23.0,47.0,1
21800970,2019-03-06,1610612741,1610612755,2018,108.0,0.441,0.741,0.261,21.0,47.0,107.0,0.46,0.792,0.333,22.0,46.0,1
21800971,2019-03-06,1610612740,1610612762,2018,104.0,0.461,0.65,0.375,17.0,41.0,114.0,0.523,0.636,0.267,31.0,45.0,0
21800972,2019-03-06,1610612756,1610612752,2018,107.0,0.481,0.773,0.414,21.0,31.0,96.0,0.455,0.8,0.4,17.0,46.0,1
21800973,2019-03-06,1610612758,1610612738,2018,109.0,0.5,0.727,0.448,23.0,40.0,111.0,0.506,0.857,0.394,26.0,35.0,0
21800974,2019-03-06,1610612747,1610612743,2018,99.0,0.476,0.522,0.226,26.0,41.0,115.0,0.459,0.706,0.31,33.0,55.0,0
21800959,2019-03-05,1610612754,1610612741,2018,105.0,0.452,0.75,0.44,19.0,50.0,96.0,0.387,0.833,0.16,16.0,49.0,1
21800960,2019-03-05,1610612755,1610612753,2018,114.0,0.472,0.905,0.393,28.0,50.0,106.0,0.452,0.75,0.406,21.0,44.0,1
21800961,2019-03-05,1610612761,1610612745,2018,95.0,0.416,0.75,0.281,16.0,47.0,107.0,0.447,0.889,0.441,22.0,43.0,0
21800962,2019-03-05,1610612763,1610612757,2018,120.0,0.5329999999999999,0.75,0.481,22.0,34.0,111.0,0.532,0.857,0.31,25.0,36.0,1
21800963,2019-03-05,1610612750,1610612760,2018,131.0,0.528,0.743,0.5,28.0,52.0,120.0,0.447,0.581,0.391,20.0,45.0,1
